scene,ray_kind,ray_order,bvh_builder,tensor_variant,width,height,max_leaf_triangles,timing_scope,sample_index,milliseconds
Grid,primary,coherent,builtin-binned-SAH,validated,256,144,4,integrated-cuda32,0,0.218112007
Grid,primary,coherent,builtin-binned-SAH,validated,256,144,4,integrated-cuda32,1,0.221184
Grid,primary,coherent,builtin-binned-SAH,validated,256,144,4,integrated-cuda32,2,0.216064006
Grid,primary,coherent,builtin-binned-SAH,validated,256,144,4,integrated-cuda32,3,0.214016005
Grid,primary,coherent,builtin-binned-SAH,validated,256,144,4,integrated-cuda32,4,0.223232001
Grid,primary,coherent,builtin-binned-SAH,validated,256,144,4,integrated-cuda32,5,0.224255994
Grid,primary,coherent,builtin-binned-SAH,validated,256,144,4,integrated-cuda32,6,0.214016005
Grid,primary,coherent,builtin-binned-SAH,validated,256,144,4,integrated-cuda32,7,0.228351995
Grid,primary,coherent,builtin-binned-SAH,validated,256,144,4,integrated-cuda32,8,0.217087999
Grid,primary,coherent,builtin-binned-SAH,validated,256,144,4,integrated-matched,0,0.502784014
Grid,primary,coherent,builtin-binned-SAH,validated,256,144,4,integrated-matched,1,0.466944009
Grid,primary,coherent,builtin-binned-SAH,validated,256,144,4,integrated-matched,2,0.475136012
Grid,primary,coherent,builtin-binned-SAH,validated,256,144,4,integrated-matched,3,0.47104001
Grid,primary,coherent,builtin-binned-SAH,validated,256,144,4,integrated-matched,4,0.480255991
Grid,primary,coherent,builtin-binned-SAH,validated,256,144,4,integrated-matched,5,0.494592011
Grid,primary,coherent,builtin-binned-SAH,validated,256,144,4,integrated-matched,6,0.485376
Grid,primary,coherent,builtin-binned-SAH,validated,256,144,4,integrated-matched,7,0.47104001
Grid,primary,coherent,builtin-binned-SAH,validated,256,144,4,integrated-matched,8,0.49049601
Grid,primary,coherent,builtin-binned-SAH,validated,256,144,4,integrated-tensor,0,0.55705601
Grid,primary,coherent,builtin-binned-SAH,validated,256,144,4,integrated-tensor,1,0.556032002
Grid,primary,coherent,builtin-binned-SAH,validated,256,144,4,integrated-tensor,2,0.558080018
Grid,primary,coherent,builtin-binned-SAH,validated,256,144,4,integrated-tensor,3,0.540672004
Grid,primary,coherent,builtin-binned-SAH,validated,256,144,4,integrated-tensor,4,0.555007994
Grid,primary,coherent,builtin-binned-SAH,validated,256,144,4,integrated-tensor,5,0.530431986
Grid,primary,coherent,builtin-binned-SAH,validated,256,144,4,integrated-tensor,6,0.559104025
Grid,primary,coherent,builtin-binned-SAH,validated,256,144,4,integrated-tensor,7,0.552959979
Grid,primary,coherent,builtin-binned-SAH,validated,256,144,4,integrated-tensor,8,0.544767976
Grid,primary,coherent,builtin-binned-SAH,validated,256,144,4,separated-traversal,0,0.508928001
Grid,primary,coherent,builtin-binned-SAH,validated,256,144,4,separated-traversal,1,0.497664005
Grid,primary,coherent,builtin-binned-SAH,validated,256,144,4,separated-traversal,2,0.482304007
Grid,primary,coherent,builtin-binned-SAH,validated,256,144,4,separated-traversal,3,0.487423986
Grid,primary,coherent,builtin-binned-SAH,validated,256,144,4,separated-traversal,4,0.484351993
Grid,primary,coherent,builtin-binned-SAH,validated,256,144,4,separated-traversal,5,0.496639997
Grid,primary,coherent,builtin-binned-SAH,validated,256,144,4,separated-traversal,6,0.483328015
Grid,primary,coherent,builtin-binned-SAH,validated,256,144,4,separated-traversal,7,0.475136012
Grid,primary,coherent,builtin-binned-SAH,validated,256,144,4,separated-traversal,8,0.496639997
Grid,primary,coherent,builtin-binned-SAH,validated,256,144,4,separated-matched-leaves,0,0.198655993
Grid,primary,coherent,builtin-binned-SAH,validated,256,144,4,separated-matched-leaves,1,0.166912004
Grid,primary,coherent,builtin-binned-SAH,validated,256,144,4,separated-matched-leaves,2,0.145408005
Grid,primary,coherent,builtin-binned-SAH,validated,256,144,4,separated-matched-leaves,3,0.151552007
Grid,primary,coherent,builtin-binned-SAH,validated,256,144,4,separated-matched-leaves,4,0.150527999
Grid,primary,coherent,builtin-binned-SAH,validated,256,144,4,separated-matched-leaves,5,0.146431997
Grid,primary,coherent,builtin-binned-SAH,validated,256,144,4,separated-matched-leaves,6,0.152575999
Grid,primary,coherent,builtin-binned-SAH,validated,256,144,4,separated-matched-leaves,7,0.150527999
Grid,primary,coherent,builtin-binned-SAH,validated,256,144,4,separated-matched-leaves,8,0.151552007
Grid,primary,coherent,builtin-binned-SAH,validated,256,144,4,separated-tensor-leaves,0,0.237568006
Grid,primary,coherent,builtin-binned-SAH,validated,256,144,4,separated-tensor-leaves,1,0.208895996
Grid,primary,coherent,builtin-binned-SAH,validated,256,144,4,separated-tensor-leaves,2,0.207872003
Grid,primary,coherent,builtin-binned-SAH,validated,256,144,4,separated-tensor-leaves,3,0.207872003
Grid,primary,coherent,builtin-binned-SAH,validated,256,144,4,separated-tensor-leaves,4,0.211968005
Grid,primary,coherent,builtin-binned-SAH,validated,256,144,4,separated-tensor-leaves,5,0.207872003
Grid,primary,coherent,builtin-binned-SAH,validated,256,144,4,separated-tensor-leaves,6,0.206847996
Grid,primary,coherent,builtin-binned-SAH,validated,256,144,4,separated-tensor-leaves,7,0.203776002
Grid,primary,coherent,builtin-binned-SAH,validated,256,144,4,separated-tensor-leaves,8,0.207872003
Grid,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,4,integrated-cuda32,0,0.143360004
Grid,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,4,integrated-cuda32,1,0.144383997
Grid,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,4,integrated-cuda32,2,0.146431997
Grid,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,4,integrated-cuda32,3,0.142335996
Grid,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,4,integrated-cuda32,4,0.145408005
Grid,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,4,integrated-cuda32,5,0.145408005
Grid,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,4,integrated-cuda32,6,0.140287995
Grid,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,4,integrated-cuda32,7,0.150527999
Grid,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,4,integrated-cuda32,8,0.145408005
Grid,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,4,integrated-matched,0,0.381951988
Grid,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,4,integrated-matched,1,0.362495989
Grid,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,4,integrated-matched,2,0.360448003
