scene,ray_kind,ray_order,bvh_builder,tensor_variant,width,height,max_leaf_triangles,timing_scope,sample_index,milliseconds
Grid,primary,coherent,builtin-binned-SAH,validated,256,144,256,integrated-cuda32,0,1.12735999
Grid,primary,coherent,builtin-binned-SAH,validated,256,144,256,integrated-cuda32,1,1.11001599
Grid,primary,coherent,builtin-binned-SAH,validated,256,144,256,integrated-cuda32,2,1.10591996
Grid,primary,coherent,builtin-binned-SAH,validated,256,144,256,integrated-cuda32,3,1.103104
Grid,primary,coherent,builtin-binned-SAH,validated,256,144,256,integrated-cuda32,4,1.13340795
Grid,primary,coherent,builtin-binned-SAH,validated,256,144,256,integrated-cuda32,5,1.10284805
Grid,primary,coherent,builtin-binned-SAH,validated,256,144,256,integrated-cuda32,6,1.12639999
Grid,primary,coherent,builtin-binned-SAH,validated,256,144,256,integrated-cuda32,7,1.12639999
Grid,primary,coherent,builtin-binned-SAH,validated,256,144,256,integrated-cuda32,8,1.12127995
Grid,primary,coherent,builtin-binned-SAH,validated,256,144,256,integrated-matched,0,1.12025595
Grid,primary,coherent,builtin-binned-SAH,validated,256,144,256,integrated-matched,1,1.12537599
Grid,primary,coherent,builtin-binned-SAH,validated,256,144,256,integrated-matched,2,1.12947202
Grid,primary,coherent,builtin-binned-SAH,validated,256,144,256,integrated-matched,3,1.16323197
Grid,primary,coherent,builtin-binned-SAH,validated,256,144,256,integrated-matched,4,1.12025595
Grid,primary,coherent,builtin-binned-SAH,validated,256,144,256,integrated-matched,5,1.08134401
Grid,primary,coherent,builtin-binned-SAH,validated,256,144,256,integrated-matched,6,1.13049603
Grid,primary,coherent,builtin-binned-SAH,validated,256,144,256,integrated-matched,7,1.10080004
Grid,primary,coherent,builtin-binned-SAH,validated,256,144,256,integrated-matched,8,1.11308801
Grid,primary,coherent,builtin-binned-SAH,validated,256,144,256,integrated-tensor,0,1.14287996
Grid,primary,coherent,builtin-binned-SAH,validated,256,144,256,integrated-tensor,1,1.13868797
Grid,primary,coherent,builtin-binned-SAH,validated,256,144,256,integrated-tensor,2,1.16812801
Grid,primary,coherent,builtin-binned-SAH,validated,256,144,256,integrated-tensor,3,1.18588805
