scene,ray_kind,ray_order,bvh_builder,tensor_variant,width,height,max_leaf_triangles,timing_scope,sample_index,milliseconds
Grid,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,integrated-matched,2,1.16358399
Grid,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,integrated-matched,3,1.14483202
Grid,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,integrated-matched,4,1.16400003
Grid,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,integrated-matched,5,1.16531205
Grid,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,integrated-matched,6,1.158144
Grid,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,integrated-matched,7,1.15398395
Grid,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,integrated-matched,8,1.15302396
Grid,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,integrated-tensor,0,1.30038404
Grid,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,integrated-tensor,1,1.30048001
Grid,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,integrated-tensor,2,1.30150402
Grid,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,integrated-tensor,3,1.30214405
Grid,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,integrated-tensor,4,1.29932797
Grid,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,integrated-tensor,5,1.30454397
Grid,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,integrated-tensor,6,1.299456
Grid,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,integrated-tensor,7,1.28790402
Grid,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,integrated-tensor,8,1.29417598
Grid,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,separated-traversal,0,1.29331195
Grid,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,separated-traversal,1,1.29638398
Grid,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,separated-traversal,2,1.29331195
Grid,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,separated-traversal,3,1.29740798
Grid,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,separated-traversal,4,1.31206405
Grid,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,separated-traversal,5,1.30339205
Grid,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,separated-traversal,6,1.30736005
