scene,ray_kind,ray_order,bvh_builder,width,height,max_leaf_triangles,timing_scope,sample_index,milliseconds
Grid,primary,coherent,TinyBVH-binned-SAH,256,144,16,integrated-tensor,2,0.925696015
Grid,primary,coherent,TinyBVH-binned-SAH,256,144,16,integrated-tensor,3,0.890879989
Grid,primary,coherent,TinyBVH-binned-SAH,256,144,16,integrated-tensor,4,0.907263994
Grid,primary,coherent,TinyBVH-binned-SAH,256,144,16,integrated-tensor,5,0.913407981
Grid,primary,coherent,TinyBVH-binned-SAH,256,144,16,integrated-tensor,6,0.912383974
Grid,primary,coherent,TinyBVH-binned-SAH,256,144,16,integrated-tensor,7,0.923648
Grid,primary,coherent,TinyBVH-binned-SAH,256,144,16,integrated-tensor,8,0.892799973
Grid,primary,coherent,TinyBVH-binned-SAH,256,144,16,separated-traversal,0,0.815104008
Grid,primary,coherent,TinyBVH-binned-SAH,256,144,16,separated-traversal,1,0.820223987
Grid,primary,coherent,TinyBVH-binned-SAH,256,144,16,separated-traversal,2,0.833216012
Grid,primary,coherent,TinyBVH-binned-SAH,256,144,16,separated-traversal,3,0.836448014
Grid,primary,coherent,TinyBVH-binned-SAH,256,144,16,separated-traversal,4,0.821247995
Grid,primary,coherent,TinyBVH-binned-SAH,256,144,16,separated-traversal,5,0.827391982
Grid,primary,coherent,TinyBVH-binned-SAH,256,144,16,separated-traversal,6,0.839680016
Grid,primary,coherent,TinyBVH-binned-SAH,256,144,16,separated-traversal,7,0.810847998
Grid,primary,coherent,TinyBVH-binned-SAH,256,144,16,separated-traversal,8,0.829248011
Grid,primary,coherent,TinyBVH-binned-SAH,256,144,16,separated-matched-leaves,0,0.164864004
Grid,primary,coherent,TinyBVH-binned-SAH,256,144,16,separated-matched-leaves,1,0.160768002
Grid,primary,coherent,TinyBVH-binned-SAH,256,144,16,separated-matched-leaves,2,0.161791995
Grid,primary,coherent,TinyBVH-binned-SAH,256,144,16,separated-matched-leaves,3,0.161727995
Grid,primary,coherent,TinyBVH-binned-SAH,256,144,16,separated-matched-leaves,4,0.161791995
Grid,primary,coherent,TinyBVH-binned-SAH,256,144,16,separated-matched-leaves,5,0.161791995
Grid,primary,coherent,TinyBVH-binned-SAH,256,144,16,separated-matched-leaves,6,0.163839996
Grid,primary,coherent,TinyBVH-binned-SAH,256,144,16,separated-matched-leaves,7,0.159679994
Grid,primary,coherent,TinyBVH-binned-SAH,256,144,16,separated-matched-leaves,8,0.160768002
Grid,primary,coherent,TinyBVH-binned-SAH,256,144,16,separated-tensor-leaves,0,0.230399996
Grid,primary,coherent,TinyBVH-binned-SAH,256,144,16,separated-tensor-leaves,1,0.226303995
Grid,primary,coherent,TinyBVH-binned-SAH,256,144,16,separated-tensor-leaves,2,0.228351995
Grid,primary,coherent,TinyBVH-binned-SAH,256,144,16,separated-tensor-leaves,3,0.230399996
Grid,primary,coherent,TinyBVH-binned-SAH,256,144,16,separated-tensor-leaves,4,0.230399996
Grid,primary,coherent,TinyBVH-binned-SAH,256,144,16,separated-tensor-leaves,5,0.233472005
Grid,primary,coherent,TinyBVH-binned-SAH,256,144,16,separated-tensor-leaves,6,0.233472005
Grid,primary,coherent,TinyBVH-binned-SAH,256,144,16,separated-tensor-leaves,7,0.227200001
Grid,primary,coherent,TinyBVH-binned-SAH,256,144,16,separated-tensor-leaves,8,0.226303995
Grid,primary,packet-shuffled,TinyBVH-binned-SAH,256,144,16,integrated-cuda32,0,0.676864028
Grid,primary,packet-shuffled,TinyBVH-binned-SAH,256,144,16,integrated-cuda32,1,0.669695973
Grid,primary,packet-shuffled,TinyBVH-binned-SAH,256,144,16,integrated-cuda32,2,0.678911984
Grid,primary,packet-shuffled,TinyBVH-binned-SAH,256,144,16,integrated-cuda32,3,0.66662401
Grid,primary,packet-shuffled,TinyBVH-binned-SAH,256,144,16,integrated-cuda32,4,0.68096
Grid,primary,packet-shuffled,TinyBVH-binned-SAH,256,144,16,integrated-cuda32,5,0.667551994
Grid,primary,packet-shuffled,TinyBVH-binned-SAH,256,144,16,integrated-cuda32,6,0.668672025
Grid,primary,packet-shuffled,TinyBVH-binned-SAH,256,144,16,integrated-cuda32,7,0.672767997
Grid,primary,packet-shuffled,TinyBVH-binned-SAH,256,144,16,integrated-cuda32,8,0.675711989
Grid,primary,packet-shuffled,TinyBVH-binned-SAH,256,144,16,integrated-matched,0,1.74473596
Grid,primary,packet-shuffled,TinyBVH-binned-SAH,256,144,16,integrated-matched,1,1.753088
Grid,primary,packet-shuffled,TinyBVH-binned-SAH,256,144,16,integrated-matched,2,1.73740804
Grid,primary,packet-shuffled,TinyBVH-binned-SAH,256,144,16,integrated-matched,3,1.73283195
