scene,ray_kind,ray_order,bvh_builder,width,height,max_leaf_triangles,timing_scope,sample_index,milliseconds
Grid,primary,coherent,builtin-binned-SAH,256,144,256,separated-traversal,3,0.256000012
Grid,primary,coherent,builtin-binned-SAH,256,144,256,separated-traversal,4,0.246784002
Grid,primary,coherent,builtin-binned-SAH,256,144,256,separated-traversal,5,0.248799995
Grid,primary,coherent,builtin-binned-SAH,256,144,256,separated-traversal,6,0.248640001
Grid,primary,coherent,builtin-binned-SAH,256,144,256,separated-traversal,7,0.246784002
Grid,primary,coherent,builtin-binned-SAH,256,144,256,separated-traversal,8,0.251904011
Grid,primary,coherent,builtin-binned-SAH,256,144,256,separated-matched-leaves,0,1.09663999
Grid,primary,coherent,builtin-binned-SAH,256,144,256,separated-matched-leaves,1,1.10182405
Grid,primary,coherent,builtin-binned-SAH,256,144,256,separated-matched-leaves,2,1.11411202
Grid,primary,coherent,builtin-binned-SAH,256,144,256,separated-matched-leaves,3,1.12025595
Grid,primary,coherent,builtin-binned-SAH,256,144,256,separated-matched-leaves,4,1.15596795
Grid,primary,coherent,builtin-binned-SAH,256,144,256,separated-matched-leaves,5,1.14175999
Grid,primary,coherent,builtin-binned-SAH,256,144,256,separated-matched-leaves,6,1.10566401
Grid,primary,coherent,builtin-binned-SAH,256,144,256,separated-matched-leaves,7,1.14892805
Grid,primary,coherent,builtin-binned-SAH,256,144,256,separated-matched-leaves,8,1.14995205
Grid,primary,coherent,builtin-binned-SAH,256,144,256,separated-tensor-leaves,0,1.34732795
Grid,primary,coherent,builtin-binned-SAH,256,144,256,separated-tensor-leaves,1,1.33420801
Grid,primary,coherent,builtin-binned-SAH,256,144,256,separated-tensor-leaves,2,1.33529603
Grid,primary,coherent,builtin-binned-SAH,256,144,256,separated-tensor-leaves,3,1.32915199
Grid,primary,coherent,builtin-binned-SAH,256,144,256,separated-tensor-leaves,4,1.35679996
Grid,primary,coherent,builtin-binned-SAH,256,144,256,separated-tensor-leaves,5,1.31273603
Grid,primary,coherent,builtin-binned-SAH,256,144,256,separated-tensor-leaves,6,1.33606398
Grid,primary,coherent,builtin-binned-SAH,256,144,256,separated-tensor-leaves,7,1.32099199
Grid,primary,coherent,builtin-binned-SAH,256,144,256,separated-tensor-leaves,8,1.31993604
Grid,primary,packet-shuffled,builtin-binned-SAH,256,144,256,integrated-cuda32,0,2.13708806
Grid,primary,packet-shuffled,builtin-binned-SAH,256,144,256,integrated-cuda32,1,2.14016008
Grid,primary,packet-shuffled,builtin-binned-SAH,256,144,256,integrated-cuda32,2,2.1574719
Grid,primary,packet-shuffled,builtin-binned-SAH,256,144,256,integrated-cuda32,3,2.14419198
Grid,primary,packet-shuffled,builtin-binned-SAH,256,144,256,integrated-cuda32,4,2.12064004
Grid,primary,packet-shuffled,builtin-binned-SAH,256,144,256,integrated-cuda32,5,1.76025605
Grid,primary,packet-shuffled,builtin-binned-SAH,256,144,256,integrated-cuda32,6,1.73158395
Grid,primary,packet-shuffled,builtin-binned-SAH,256,144,256,integrated-cuda32,7,1.75206399
Grid,primary,packet-shuffled,builtin-binned-SAH,256,144,256,integrated-cuda32,8,1.77766395
Grid,primary,packet-shuffled,builtin-binned-SAH,256,144,256,integrated-matched,0,3.17747211
Grid,primary,packet-shuffled,builtin-binned-SAH,256,144,256,integrated-matched,1,3.18950391
Grid,primary,packet-shuffled,builtin-binned-SAH,256,144,256,integrated-matched,2,3.17120004
Grid,primary,packet-shuffled,builtin-binned-SAH,256,144,256,integrated-matched,3,3.15391994
Grid,primary,packet-shuffled,builtin-binned-SAH,256,144,256,integrated-matched,4,3.16416001
Grid,primary,packet-shuffled,builtin-binned-SAH,256,144,256,integrated-matched,5,2.55180812
Grid,primary,packet-shuffled,builtin-binned-SAH,256,144,256,integrated-matched,6,2.52191997
Grid,primary,packet-shuffled,builtin-binned-SAH,256,144,256,integrated-matched,7,2.59686399
Grid,primary,packet-shuffled,builtin-binned-SAH,256,144,256,integrated-matched,8,2.53132796
Grid,primary,packet-shuffled,builtin-binned-SAH,256,144,256,integrated-tensor,0,3.03206396
Grid,primary,packet-shuffled,builtin-binned-SAH,256,144,256,integrated-tensor,1,2.9960959
Grid,primary,packet-shuffled,builtin-binned-SAH,256,144,256,integrated-tensor,2,3.04128003
Grid,primary,packet-shuffled,builtin-binned-SAH,256,144,256,integrated-tensor,3,3.06278396
Grid,primary,packet-shuffled,builtin-binned-SAH,256,144,256,integrated-tensor,4,2.98905611
Grid,primary,packet-shuffled,builtin-binned-SAH,256,144,256,integrated-tensor,5,2.68799996
Grid,primary,packet-shuffled,builtin-binned-SAH,256,144,256,integrated-tensor,6,2.41862392
Grid,primary,packet-shuffled,builtin-binned-SAH,256,144,256,integrated-tensor,7,2.40435195
Grid,primary,packet-shuffled,builtin-binned-SAH,256,144,256,integrated-tensor,8,2.41356802
Grid,primary,packet-shuffled,builtin-binned-SAH,256,144,256,separated-traversal,0,0.71884799
Grid,primary,packet-shuffled,builtin-binned-SAH,256,144,256,separated-traversal,1,0.734207988
Grid,primary,packet-shuffled,builtin-binned-SAH,256,144,256,separated-traversal,2,0.72892803
Grid,primary,packet-shuffled,builtin-binned-SAH,256,144,256,separated-traversal,3,0.727967978
Grid,primary,packet-shuffled,builtin-binned-SAH,256,144,256,separated-traversal,4,0.732159972
Grid,primary,packet-shuffled,builtin-binned-SAH,256,144,256,separated-traversal,5,0.723680019
Grid,primary,packet-shuffled,builtin-binned-SAH,256,144,256,separated-traversal,6,0.733088017
Grid,primary,packet-shuffled,builtin-binned-SAH,256,144,256,separated-traversal,7,0.722944021
Grid,primary,packet-shuffled,builtin-binned-SAH,256,144,256,separated-traversal,8,0.729088008
Grid,primary,packet-shuffled,builtin-binned-SAH,256,144,256,separated-matched-leaves,0,2.23027205
Grid,primary,packet-shuffled,builtin-binned-SAH,256,144,256,separated-matched-leaves,1,2.15894389
Grid,primary,packet-shuffled,builtin-binned-SAH,256,144,256,separated-matched-leaves,2,2.15551996
Grid,primary,packet-shuffled,builtin-binned-SAH,256,144,256,separated-matched-leaves,3,2.20672011
Grid,primary,packet-shuffled,builtin-binned-SAH,256,144,256,separated-matched-leaves,4,2.14630389
Grid,primary,packet-shuffled,builtin-binned-SAH,256,144,256,separated-matched-leaves,5,2.16064
Grid,primary,packet-shuffled,builtin-binned-SAH,256,144,256,separated-matched-leaves,6,2.14835191
Grid,primary,packet-shuffled,builtin-binned-SAH,256,144,256,separated-matched-leaves,7,2.14537597
Grid,primary,packet-shuffled,builtin-binned-SAH,256,144,256,separated-matched-leaves,8,2.12476802
Grid,primary,packet-shuffled,builtin-binned-SAH,256,144,256,separated-tensor-leaves,0,2.45852804
Grid,primary,packet-shuffled,builtin-binned-SAH,256,144,256,separated-tensor-leaves,1,2.40742397
Grid,primary,packet-shuffled,builtin-binned-SAH,256,144,256,separated-tensor-leaves,2,2.42262411
Grid,primary,packet-shuffled,builtin-binned-SAH,256,144,256,separated-tensor-leaves,3,2.44121599
Grid,primary,packet-shuffled,builtin-binned-SAH,256,144,256,separated-tensor-leaves,4,2.48115206
Grid,primary,packet-shuffled,builtin-binned-SAH,256,144,256,separated-tensor-leaves,5,2.4289279
Grid,primary,packet-shuffled,builtin-binned-SAH,256,144,256,separated-tensor-leaves,6,2.47382402
Grid,primary,packet-shuffled,builtin-binned-SAH,256,144,256,separated-tensor-leaves,7,2.52486396
Grid,primary,packet-shuffled,builtin-binned-SAH,256,144,256,separated-tensor-leaves,8,2.51392007
CheckerLow,primary,coherent,builtin-binned-SAH,256,144,256,integrated-cuda32,0,0.528159976
CheckerLow,primary,coherent,builtin-binned-SAH,256,144,256,integrated-cuda32,1,0.520959973
CheckerLow,primary,coherent,builtin-binned-SAH,256,144,256,integrated-cuda32,2,0.510976017
CheckerLow,primary,coherent,builtin-binned-SAH,256,144,256,integrated-cuda32,3,0.511839986
CheckerLow,primary,coherent,builtin-binned-SAH,256,144,256,integrated-cuda32,4,0.525183976
CheckerLow,primary,coherent,builtin-binned-SAH,256,144,256,integrated-cuda32,5,0.531328022
CheckerLow,primary,coherent,builtin-binned-SAH,256,144,256,integrated-cuda32,6,0.528544009
CheckerLow,primary,coherent,builtin-binned-SAH,256,144,256,integrated-cuda32,7,0.531455994
CheckerLow,primary,coherent,builtin-binned-SAH,256,144,256,integrated-cuda32,8,0.552959979
CheckerLow,primary,coherent,builtin-binned-SAH,256,144,256,integrated-matched,0,0.529247999
CheckerLow,primary,coherent,builtin-binned-SAH,256,144,256,integrated-matched,1,0.536575973
CheckerLow,primary,coherent,builtin-binned-SAH,256,144,256,integrated-matched,2,0.498688012
CheckerLow,primary,coherent,builtin-binned-SAH,256,144,256,integrated-matched,3,0.510976017
CheckerLow,primary,coherent,builtin-binned-SAH,256,144,256,integrated-matched,4,0.508863986
CheckerLow,primary,coherent,builtin-binned-SAH,256,144,256,integrated-matched,5,0.520991981
CheckerLow,primary,coherent,builtin-binned-SAH,256,144,256,integrated-matched,6,0.519039989
CheckerLow,primary,coherent,builtin-binned-SAH,256,144,256,integrated-matched,7,0.516095996
CheckerLow,primary,coherent,builtin-binned-SAH,256,144,256,integrated-matched,8,0.494592011
CheckerLow,primary,coherent,builtin-binned-SAH,256,144,256,integrated-tensor,0,0.603136003
CheckerLow,primary,coherent,builtin-binned-SAH,256,144,256,integrated-tensor,1,0.563072026
CheckerLow,primary,coherent,builtin-binned-SAH,256,144,256,integrated-tensor,2,0.551904023
CheckerLow,primary,coherent,builtin-binned-SAH,256,144,256,integrated-tensor,3,0.52838397
CheckerLow,primary,coherent,builtin-binned-SAH,256,144,256,integrated-tensor,4,0.559104025
CheckerLow,primary,coherent,builtin-binned-SAH,256,144,256,integrated-tensor,5,0.570367992
CheckerLow,primary,coherent,builtin-binned-SAH,256,144,256,integrated-tensor,6,0.588768005
CheckerLow,primary,coherent,builtin-binned-SAH,256,144,256,integrated-tensor,7,0.531455994
CheckerLow,primary,coherent,builtin-binned-SAH,256,144,256,integrated-tensor,8,0.558784008
CheckerLow,primary,coherent,builtin-binned-SAH,256,144,256,separated-traversal,0,0.174079999
CheckerLow,primary,coherent,builtin-binned-SAH,256,144,256,separated-traversal,1,0.173023999
CheckerLow,primary,coherent,builtin-binned-SAH,256,144,256,separated-traversal,2,0.176128
CheckerLow,primary,coherent,builtin-binned-SAH,256,144,256,separated-traversal,3,0.173056006
CheckerLow,primary,coherent,builtin-binned-SAH,256,144,256,separated-traversal,4,0.173056006
CheckerLow,primary,coherent,builtin-binned-SAH,256,144,256,separated-traversal,5,0.174976006
CheckerLow,primary,coherent,builtin-binned-SAH,256,144,256,separated-traversal,6,0.173056006
CheckerLow,primary,coherent,builtin-binned-SAH,256,144,256,separated-traversal,7,0.173823997
CheckerLow,primary,coherent,builtin-binned-SAH,256,144,256,separated-traversal,8,0.176128
CheckerLow,primary,coherent,builtin-binned-SAH,256,144,256,separated-matched-leaves,0,0.388096005
CheckerLow,primary,coherent,builtin-binned-SAH,256,144,256,separated-matched-leaves,1,0.355040014
CheckerLow,primary,coherent,builtin-binned-SAH,256,144,256,separated-matched-leaves,2,0.324607998
CheckerLow,primary,coherent,builtin-binned-SAH,256,144,256,separated-matched-leaves,3,0.328543991
CheckerLow,primary,coherent,builtin-binned-SAH,256,144,256,separated-matched-leaves,4,0.352256
CheckerLow,primary,coherent,builtin-binned-SAH,256,144,256,separated-matched-leaves,5,0.401407987
CheckerLow,primary,coherent,builtin-binned-SAH,256,144,256,separated-matched-leaves,6,0.345088005
CheckerLow,primary,coherent,builtin-binned-SAH,256,144,256,separated-matched-leaves,7,0.318367988
CheckerLow,primary,coherent,builtin-binned-SAH,256,144,256,separated-matched-leaves,8,0.336896002
CheckerLow,primary,coherent,builtin-binned-SAH,256,144,256,separated-tensor-leaves,0,0.434175998
CheckerLow,primary,coherent,builtin-binned-SAH,256,144,256,separated-tensor-leaves,1,0.434175998
CheckerLow,primary,coherent,builtin-binned-SAH,256,144,256,separated-tensor-leaves,2,0.49276799
CheckerLow,primary,coherent,builtin-binned-SAH,256,144,256,separated-tensor-leaves,3,0.479232013
CheckerLow,primary,coherent,builtin-binned-SAH,256,144,256,separated-tensor-leaves,4,0.414719999
CheckerLow,primary,coherent,builtin-binned-SAH,256,144,256,separated-tensor-leaves,5,0.463871986
CheckerLow,primary,coherent,builtin-binned-SAH,256,144,256,separated-tensor-leaves,6,0.426847994
CheckerLow,primary,coherent,builtin-binned-SAH,256,144,256,separated-tensor-leaves,7,0.446464002
CheckerLow,primary,coherent,builtin-binned-SAH,256,144,256,separated-tensor-leaves,8,0.516095996
CheckerLow,primary,packet-shuffled,builtin-binned-SAH,256,144,256,integrated-cuda32,0,1.15302396
CheckerLow,primary,packet-shuffled,builtin-binned-SAH,256,144,256,integrated-cuda32,1,1.13759995
CheckerLow,primary,packet-shuffled,builtin-binned-SAH,256,144,256,integrated-cuda32,2,1.12025595
CheckerLow,primary,packet-shuffled,builtin-binned-SAH,256,144,256,integrated-cuda32,3,1.13344002
CheckerLow,primary,packet-shuffled,builtin-binned-SAH,256,144,256,integrated-cuda32,4,1.12332797
CheckerLow,primary,packet-shuffled,builtin-binned-SAH,256,144,256,integrated-cuda32,5,1.14556801
CheckerLow,primary,packet-shuffled,builtin-binned-SAH,256,144,256,integrated-cuda32,6,1.14483202
CheckerLow,primary,packet-shuffled,builtin-binned-SAH,256,144,256,integrated-cuda32,7,1.12012804
CheckerLow,primary,packet-shuffled,builtin-binned-SAH,256,144,256,integrated-cuda32,8,1.13340795
CheckerLow,primary,packet-shuffled,builtin-binned-SAH,256,144,256,integrated-matched,0,1.51756799
CheckerLow,primary,packet-shuffled,builtin-binned-SAH,256,144,256,integrated-matched,1,1.50630403
CheckerLow,primary,packet-shuffled,builtin-binned-SAH,256,144,256,integrated-matched,2,1.54009604
CheckerLow,primary,packet-shuffled,builtin-binned-SAH,256,144,256,integrated-matched,3,1.51126397
CheckerLow,primary,packet-shuffled,builtin-binned-SAH,256,144,256,integrated-matched,4,1.52780795
CheckerLow,primary,packet-shuffled,builtin-binned-SAH,256,144,256,integrated-matched,5,1.52345598
CheckerLow,primary,packet-shuffled,builtin-binned-SAH,256,144,256,integrated-matched,6,1.52156794
CheckerLow,primary,packet-shuffled,builtin-binned-SAH,256,144,256,integrated-matched,7,1.48582399
CheckerLow,primary,packet-shuffled,builtin-binned-SAH,256,144,256,integrated-matched,8,1.48979199
CheckerLow,primary,packet-shuffled,builtin-binned-SAH,256,144,256,integrated-tensor,0,1.57695997
CheckerLow,primary,packet-shuffled,builtin-binned-SAH,256,144,256,integrated-tensor,1,1.53696001
CheckerLow,primary,packet-shuffled,builtin-binned-SAH,256,144,256,integrated-tensor,2,1.59327996
CheckerLow,primary,packet-shuffled,builtin-binned-SAH,256,144,256,integrated-tensor,3,1.56659198
CheckerLow,primary,packet-shuffled,builtin-binned-SAH,256,144,256,integrated-tensor,4,1.60256004
CheckerLow,primary,packet-shuffled,builtin-binned-SAH,256,144,256,integrated-tensor,5,1.55216002
CheckerLow,primary,packet-shuffled,builtin-binned-SAH,256,144,256,integrated-tensor,6,1.56262398
CheckerLow,primary,packet-shuffled,builtin-binned-SAH,256,144,256,integrated-tensor,7,1.57491195
CheckerLow,primary,packet-shuffled,builtin-binned-SAH,256,144,256,integrated-tensor,8,1.59811199
CheckerLow,primary,packet-shuffled,builtin-binned-SAH,256,144,256,separated-traversal,0,0.379904002
CheckerLow,primary,packet-shuffled,builtin-binned-SAH,256,144,256,separated-traversal,1,0.382975996
CheckerLow,primary,packet-shuffled,builtin-binned-SAH,256,144,256,separated-traversal,2,0.38092801
CheckerLow,primary,packet-shuffled,builtin-binned-SAH,256,144,256,separated-traversal,3,0.376832008
CheckerLow,primary,packet-shuffled,builtin-binned-SAH,256,144,256,separated-traversal,4,0.379904002
CheckerLow,primary,packet-shuffled,builtin-binned-SAH,256,144,256,separated-traversal,5,0.375808001
CheckerLow,primary,packet-shuffled,builtin-binned-SAH,256,144,256,separated-traversal,6,0.38092801
CheckerLow,primary,packet-shuffled,builtin-binned-SAH,256,144,256,separated-traversal,7,0.372736007
CheckerLow,primary,packet-shuffled,builtin-binned-SAH,256,144,256,separated-traversal,8,0.374783993
CheckerLow,primary,packet-shuffled,builtin-binned-SAH,256,144,256,separated-matched-leaves,0,1.28819203
CheckerLow,primary,packet-shuffled,builtin-binned-SAH,256,144,256,separated-matched-leaves,1,1.28911996
CheckerLow,primary,packet-shuffled,builtin-binned-SAH,256,144,256,separated-matched-leaves,2,1.30560005
CheckerLow,primary,packet-shuffled,builtin-binned-SAH,256,144,256,separated-matched-leaves,3,1.32710397
CheckerLow,primary,packet-shuffled,builtin-binned-SAH,256,144,256,separated-matched-leaves,4,1.26463997
CheckerLow,primary,packet-shuffled,builtin-binned-SAH,256,144,256,separated-matched-leaves,5,1.30560005
CheckerLow,primary,packet-shuffled,builtin-binned-SAH,256,144,256,separated-matched-leaves,6,1.27379203
CheckerLow,primary,packet-shuffled,builtin-binned-SAH,256,144,256,separated-matched-leaves,7,1.28614402
CheckerLow,primary,packet-shuffled,builtin-binned-SAH,256,144,256,separated-matched-leaves,8,1.31145597
CheckerLow,primary,packet-shuffled,builtin-binned-SAH,256,144,256,separated-tensor-leaves,0,1.42848003
CheckerLow,primary,packet-shuffled,builtin-binned-SAH,256,144,256,separated-tensor-leaves,1,1.40595198
CheckerLow,primary,packet-shuffled,builtin-binned-SAH,256,144,256,separated-tensor-leaves,2,1.424384
CheckerLow,primary,packet-shuffled,builtin-binned-SAH,256,144,256,separated-tensor-leaves,3,1.40287995
CheckerLow,primary,packet-shuffled,builtin-binned-SAH,256,144,256,separated-tensor-leaves,4,1.38751996
CheckerLow,primary,packet-shuffled,builtin-binned-SAH,256,144,256,separated-tensor-leaves,5,1.40287995
CheckerLow,primary,packet-shuffled,builtin-binned-SAH,256,144,256,separated-tensor-leaves,6,1.424384
CheckerLow,primary,packet-shuffled,builtin-binned-SAH,256,144,256,separated-tensor-leaves,7,1.38934398
CheckerLow,primary,packet-shuffled,builtin-binned-SAH,256,144,256,separated-tensor-leaves,8,1.37318397
CheckerMid,primary,coherent,builtin-binned-SAH,256,144,256,integrated-cuda32,0,1.46124804
CheckerMid,primary,coherent,builtin-binned-SAH,256,144,256,integrated-cuda32,1,1.46928
CheckerMid,primary,coherent,builtin-binned-SAH,256,144,256,integrated-cuda32,2,1.38240004
CheckerMid,primary,coherent,builtin-binned-SAH,256,144,256,integrated-cuda32,3,1.46124804
CheckerMid,primary,coherent,builtin-binned-SAH,256,144,256,integrated-cuda32,4,1.41414404
CheckerMid,primary,coherent,builtin-binned-SAH,256,144,256,integrated-cuda32,5,1.46124804
CheckerMid,primary,coherent,builtin-binned-SAH,256,144,256,integrated-cuda32,6,1.46022403
CheckerMid,primary,coherent,builtin-binned-SAH,256,144,256,integrated-cuda32,7,1.45305598
CheckerMid,primary,coherent,builtin-binned-SAH,256,144,256,integrated-cuda32,8,1.47980797
CheckerMid,primary,coherent,builtin-binned-SAH,256,144,256,integrated-matched,0,1.21753597
CheckerMid,primary,coherent,builtin-binned-SAH,256,144,256,integrated-matched,1,1.19398403
CheckerMid,primary,coherent,builtin-binned-SAH,256,144,256,integrated-matched,2,1.20422399
CheckerMid,primary,coherent,builtin-binned-SAH,256,144,256,integrated-matched,3,1.23289597
CheckerMid,primary,coherent,builtin-binned-SAH,256,144,256,integrated-matched,4,1.24313605
CheckerMid,primary,coherent,builtin-binned-SAH,256,144,256,integrated-matched,5,1.23596799
CheckerMid,primary,coherent,builtin-binned-SAH,256,144,256,integrated-matched,6,1.220608
CheckerMid,primary,coherent,builtin-binned-SAH,256,144,256,integrated-matched,7,1.20422399
CheckerMid,primary,coherent,builtin-binned-SAH,256,144,256,integrated-matched,8,1.23264003
CheckerMid,primary,coherent,builtin-binned-SAH,256,144,256,integrated-tensor,0,1.29024005
CheckerMid,primary,coherent,builtin-binned-SAH,256,144,256,integrated-tensor,1,1.27692795
CheckerMid,primary,coherent,builtin-binned-SAH,256,144,256,integrated-tensor,2,1.267712
CheckerMid,primary,coherent,builtin-binned-SAH,256,144,256,integrated-tensor,3,1.25849605
CheckerMid,primary,coherent,builtin-binned-SAH,256,144,256,integrated-tensor,4,1.25232005
CheckerMid,primary,coherent,builtin-binned-SAH,256,144,256,integrated-tensor,5,1.28819203
CheckerMid,primary,coherent,builtin-binned-SAH,256,144,256,integrated-tensor,6,1.26976001
CheckerMid,primary,coherent,builtin-binned-SAH,256,144,256,integrated-tensor,7,1.28700805
CheckerMid,primary,coherent,builtin-binned-SAH,256,144,256,integrated-tensor,8,1.31071997
CheckerMid,primary,coherent,builtin-binned-SAH,256,144,256,separated-traversal,0,0.263168007
CheckerMid,primary,coherent,builtin-binned-SAH,256,144,256,separated-traversal,1,0.261119992
CheckerMid,primary,coherent,builtin-binned-SAH,256,144,256,separated-traversal,2,0.258047998
CheckerMid,primary,coherent,builtin-binned-SAH,256,144,256,separated-traversal,3,0.261119992
CheckerMid,primary,coherent,builtin-binned-SAH,256,144,256,separated-traversal,4,0.260096014
CheckerMid,primary,coherent,builtin-binned-SAH,256,144,256,separated-traversal,5,0.260096014
CheckerMid,primary,coherent,builtin-binned-SAH,256,144,256,separated-traversal,6,0.253951997
CheckerMid,primary,coherent,builtin-binned-SAH,256,144,256,separated-traversal,7,0.260288
CheckerMid,primary,coherent,builtin-binned-SAH,256,144,256,separated-traversal,8,0.259072006
CheckerMid,primary,coherent,builtin-binned-SAH,256,144,256,separated-matched-leaves,0,1.21343994
CheckerMid,primary,coherent,builtin-binned-SAH,256,144,256,separated-matched-leaves,1,1.23872006
CheckerMid,primary,coherent,builtin-binned-SAH,256,144,256,separated-matched-leaves,2,1.12012804
CheckerMid,primary,coherent,builtin-binned-SAH,256,144,256,separated-matched-leaves,3,1.24518394
CheckerMid,primary,coherent,builtin-binned-SAH,256,144,256,separated-matched-leaves,4,1.21139205
CheckerMid,primary,coherent,builtin-binned-SAH,256,144,256,separated-matched-leaves,5,1.20304
CheckerMid,primary,coherent,builtin-binned-SAH,256,144,256,separated-matched-leaves,6,1.23689604
CheckerMid,primary,coherent,builtin-binned-SAH,256,144,256,separated-matched-leaves,7,1.18873596
CheckerMid,primary,coherent,builtin-binned-SAH,256,144,256,separated-matched-leaves,8,1.23187196
CheckerMid,primary,coherent,builtin-binned-SAH,256,144,256,separated-tensor-leaves,0,1.34860802
CheckerMid,primary,coherent,builtin-binned-SAH,256,144,256,separated-tensor-leaves,1,1.35884798
CheckerMid,primary,coherent,builtin-binned-SAH,256,144,256,separated-tensor-leaves,2,1.424384
CheckerMid,primary,coherent,builtin-binned-SAH,256,144,256,separated-tensor-leaves,3,1.34451199
CheckerMid,primary,coherent,builtin-binned-SAH,256,144,256,separated-tensor-leaves,4,1.37107205
CheckerMid,primary,coherent,builtin-binned-SAH,256,144,256,separated-tensor-leaves,5,1.424384
CheckerMid,primary,coherent,builtin-binned-SAH,256,144,256,separated-tensor-leaves,6,1.35372806
CheckerMid,primary,coherent,builtin-binned-SAH,256,144,256,separated-tensor-leaves,7,1.35091197
CheckerMid,primary,coherent,builtin-binned-SAH,256,144,256,separated-tensor-leaves,8,1.40697598
CheckerMid,primary,packet-shuffled,builtin-binned-SAH,256,144,256,integrated-cuda32,0,1.91897595
CheckerMid,primary,packet-shuffled,builtin-binned-SAH,256,144,256,integrated-cuda32,1,1.90976
CheckerMid,primary,packet-shuffled,builtin-binned-SAH,256,144,256,integrated-cuda32,2,1.89030397
CheckerMid,primary,packet-shuffled,builtin-binned-SAH,256,144,256,integrated-cuda32,3,1.89731205
CheckerMid,primary,packet-shuffled,builtin-binned-SAH,256,144,256,integrated-cuda32,4,1.88927996
CheckerMid,primary,packet-shuffled,builtin-binned-SAH,256,144,256,integrated-cuda32,5,1.84832001
CheckerMid,primary,packet-shuffled,builtin-binned-SAH,256,144,256,integrated-cuda32,6,1.86476803
CheckerMid,primary,packet-shuffled,builtin-binned-SAH,256,144,256,integrated-cuda32,7,1.87289596
CheckerMid,primary,packet-shuffled,builtin-binned-SAH,256,144,256,integrated-cuda32,8,1.86470401
CheckerMid,primary,packet-shuffled,builtin-binned-SAH,256,144,256,integrated-matched,0,2.05823994
CheckerMid,primary,packet-shuffled,builtin-binned-SAH,256,144,256,integrated-matched,1,2.10832
CheckerMid,primary,packet-shuffled,builtin-binned-SAH,256,144,256,integrated-matched,2,2.10224009
CheckerMid,primary,packet-shuffled,builtin-binned-SAH,256,144,256,integrated-matched,3,2.08895993
CheckerMid,primary,packet-shuffled,builtin-binned-SAH,256,144,256,integrated-matched,4,2.08281589
CheckerMid,primary,packet-shuffled,builtin-binned-SAH,256,144,256,integrated-matched,5,2.1114881
CheckerMid,primary,packet-shuffled,builtin-binned-SAH,256,144,256,integrated-matched,6,2.07360005
CheckerMid,primary,packet-shuffled,builtin-binned-SAH,256,144,256,integrated-matched,7,2.07564807
CheckerMid,primary,packet-shuffled,builtin-binned-SAH,256,144,256,integrated-matched,8,2.09276795
