scene,ray_kind,ray_order,bvh_builder,width,height,max_leaf_triangles,timing_scope,sample_index,milliseconds
CheckerHigh,primary,coherent,builtin-binned-SAH,256,144,8,separated-matched-leaves,4,0.549888015
CheckerHigh,primary,coherent,builtin-binned-SAH,256,144,8,separated-matched-leaves,5,0.548864007
CheckerHigh,primary,coherent,builtin-binned-SAH,256,144,8,separated-matched-leaves,6,0.554719985
CheckerHigh,primary,coherent,builtin-binned-SAH,256,144,8,separated-matched-leaves,7,0.556032002
CheckerHigh,primary,coherent,builtin-binned-SAH,256,144,8,separated-matched-leaves,8,0.554656029
CheckerHigh,primary,coherent,builtin-binned-SAH,256,144,8,separated-tensor-leaves,0,0.699392021
CheckerHigh,primary,coherent,builtin-binned-SAH,256,144,8,separated-tensor-leaves,1,0.692224026
CheckerHigh,primary,coherent,builtin-binned-SAH,256,144,8,separated-tensor-leaves,2,0.685887992
CheckerHigh,primary,coherent,builtin-binned-SAH,256,144,8,separated-tensor-leaves,3,0.715647995
CheckerHigh,primary,coherent,builtin-binned-SAH,256,144,8,separated-tensor-leaves,4,0.681824028
CheckerHigh,primary,coherent,builtin-binned-SAH,256,144,8,separated-tensor-leaves,5,0.693120003
CheckerHigh,primary,coherent,builtin-binned-SAH,256,144,8,separated-tensor-leaves,6,0.69017601
CheckerHigh,primary,coherent,builtin-binned-SAH,256,144,8,separated-tensor-leaves,7,0.713728011
CheckerHigh,primary,coherent,builtin-binned-SAH,256,144,8,separated-tensor-leaves,8,0.688127995
CheckerHigh,primary,packet-shuffled,builtin-binned-SAH,256,144,8,integrated-cuda32,0,0.651232004
CheckerHigh,primary,packet-shuffled,builtin-binned-SAH,256,144,8,integrated-cuda32,1,0.649215996
CheckerHigh,primary,packet-shuffled,builtin-binned-SAH,256,144,8,integrated-cuda32,2,0.656383991
CheckerHigh,primary,packet-shuffled,builtin-binned-SAH,256,144,8,integrated-cuda32,3,0.641023993
CheckerHigh,primary,packet-shuffled,builtin-binned-SAH,256,144,8,integrated-cuda32,4,0.644064009
CheckerHigh,primary,packet-shuffled,builtin-binned-SAH,256,144,8,integrated-cuda32,5,0.643072009
CheckerHigh,primary,packet-shuffled,builtin-binned-SAH,256,144,8,integrated-cuda32,6,0.65228802
CheckerHigh,primary,packet-shuffled,builtin-binned-SAH,256,144,8,integrated-cuda32,7,0.65228802
CheckerHigh,primary,packet-shuffled,builtin-binned-SAH,256,144,8,integrated-cuda32,8,0.658432007
CheckerHigh,primary,packet-shuffled,builtin-binned-SAH,256,144,8,integrated-matched,0,1.61484802
CheckerHigh,primary,packet-shuffled,builtin-binned-SAH,256,144,8,integrated-matched,1,1.62816
CheckerHigh,primary,packet-shuffled,builtin-binned-SAH,256,144,8,integrated-matched,2,1.62303996
CheckerHigh,primary,packet-shuffled,builtin-binned-SAH,256,144,8,integrated-matched,3,1.61267197
CheckerHigh,primary,packet-shuffled,builtin-binned-SAH,256,144,8,integrated-matched,4,1.61587203
CheckerHigh,primary,packet-shuffled,builtin-binned-SAH,256,144,8,integrated-matched,5,1.62377596
CheckerHigh,primary,packet-shuffled,builtin-binned-SAH,256,144,8,integrated-matched,6,1.61049604
CheckerHigh,primary,packet-shuffled,builtin-binned-SAH,256,144,8,integrated-matched,7,1.62303996
CheckerHigh,primary,packet-shuffled,builtin-binned-SAH,256,144,8,integrated-matched,8,1.62918401
CheckerHigh,primary,packet-shuffled,builtin-binned-SAH,256,144,8,integrated-tensor,0,1.73875201
CheckerHigh,primary,packet-shuffled,builtin-binned-SAH,256,144,8,integrated-tensor,1,1.72214401
CheckerHigh,primary,packet-shuffled,builtin-binned-SAH,256,144,8,integrated-tensor,2,1.73977602
CheckerHigh,primary,packet-shuffled,builtin-binned-SAH,256,144,8,integrated-tensor,3,1.72646403
CheckerHigh,primary,packet-shuffled,builtin-binned-SAH,256,144,8,integrated-tensor,4,1.72867203
CheckerHigh,primary,packet-shuffled,builtin-binned-SAH,256,144,8,integrated-tensor,5,1.73363197
CheckerHigh,primary,packet-shuffled,builtin-binned-SAH,256,144,8,integrated-tensor,6,1.74575996
CheckerHigh,primary,packet-shuffled,builtin-binned-SAH,256,144,8,integrated-tensor,7,1.737728
CheckerHigh,primary,packet-shuffled,builtin-binned-SAH,256,144,8,integrated-tensor,8,1.73363197
