scene,ray_kind,ray_order,bvh_builder,width,height,max_leaf_triangles,timing_scope,sample_index,milliseconds
CheckerLow,secondary-diffuse,pixel-ordered,builtin-binned-SAH,256,144,16,separated-matched-leaves,7,0.161824003
CheckerLow,secondary-diffuse,pixel-ordered,builtin-binned-SAH,256,144,16,separated-matched-leaves,8,0.161791995
CheckerLow,secondary-diffuse,pixel-ordered,builtin-binned-SAH,256,144,16,separated-tensor-leaves,0,0.228351995
CheckerLow,secondary-diffuse,pixel-ordered,builtin-binned-SAH,256,144,16,separated-tensor-leaves,1,0.220159993
CheckerLow,secondary-diffuse,pixel-ordered,builtin-binned-SAH,256,144,16,separated-tensor-leaves,2,0.219136
CheckerLow,secondary-diffuse,pixel-ordered,builtin-binned-SAH,256,144,16,separated-tensor-leaves,3,0.220320001
CheckerLow,secondary-diffuse,pixel-ordered,builtin-binned-SAH,256,144,16,separated-tensor-leaves,4,0.219935998
CheckerLow,secondary-diffuse,pixel-ordered,builtin-binned-SAH,256,144,16,separated-tensor-leaves,5,0.220159993
CheckerLow,secondary-diffuse,pixel-ordered,builtin-binned-SAH,256,144,16,separated-tensor-leaves,6,0.220159993
CheckerLow,secondary-diffuse,pixel-ordered,builtin-binned-SAH,256,144,16,separated-tensor-leaves,7,0.220159993
CheckerLow,secondary-diffuse,pixel-ordered,builtin-binned-SAH,256,144,16,separated-tensor-leaves,8,0.220159993
CheckerLow,secondary-diffuse,packet-shuffled,builtin-binned-SAH,256,144,16,integrated-cuda32,0,0.289696008
CheckerLow,secondary-diffuse,packet-shuffled,builtin-binned-SAH,256,144,16,integrated-cuda32,1,0.29491201
CheckerLow,secondary-diffuse,packet-shuffled,builtin-binned-SAH,256,144,16,integrated-cuda32,2,0.296640009
CheckerLow,secondary-diffuse,packet-shuffled,builtin-binned-SAH,256,144,16,integrated-cuda32,3,0.280575991
CheckerLow,secondary-diffuse,packet-shuffled,builtin-binned-SAH,256,144,16,integrated-cuda32,4,0.295168012
CheckerLow,secondary-diffuse,packet-shuffled,builtin-binned-SAH,256,144,16,integrated-cuda32,5,0.297984004
CheckerLow,secondary-diffuse,packet-shuffled,builtin-binned-SAH,256,144,16,integrated-cuda32,6,0.279552013
CheckerLow,secondary-diffuse,packet-shuffled,builtin-binned-SAH,256,144,16,integrated-cuda32,7,0.297984004
CheckerLow,secondary-diffuse,packet-shuffled,builtin-binned-SAH,256,144,16,integrated-cuda32,8,0.295583993
CheckerLow,secondary-diffuse,packet-shuffled,builtin-binned-SAH,256,144,16,integrated-matched,0,0.454656005
CheckerLow,secondary-diffuse,packet-shuffled,builtin-binned-SAH,256,144,16,integrated-matched,1,0.472063988
CheckerLow,secondary-diffuse,packet-shuffled,builtin-binned-SAH,256,144,16,integrated-matched,2,0.455487996
CheckerLow,secondary-diffuse,packet-shuffled,builtin-binned-SAH,256,144,16,integrated-matched,3,0.458400011
CheckerLow,secondary-diffuse,packet-shuffled,builtin-binned-SAH,256,144,16,integrated-matched,4,0.473087996
CheckerLow,secondary-diffuse,packet-shuffled,builtin-binned-SAH,256,144,16,integrated-matched,5,0.455680013
CheckerLow,secondary-diffuse,packet-shuffled,builtin-binned-SAH,256,144,16,integrated-matched,6,0.459776014
CheckerLow,secondary-diffuse,packet-shuffled,builtin-binned-SAH,256,144,16,integrated-matched,7,0.473024011
CheckerLow,secondary-diffuse,packet-shuffled,builtin-binned-SAH,256,144,16,integrated-matched,8,0.457727998
CheckerLow,secondary-diffuse,packet-shuffled,builtin-binned-SAH,256,144,16,integrated-tensor,0,0.586816013
CheckerLow,secondary-diffuse,packet-shuffled,builtin-binned-SAH,256,144,16,integrated-tensor,1,0.586751997
CheckerLow,secondary-diffuse,packet-shuffled,builtin-binned-SAH,256,144,16,integrated-tensor,2,0.588800013
CheckerLow,secondary-diffuse,packet-shuffled,builtin-binned-SAH,256,144,16,integrated-tensor,3,0.588800013
CheckerLow,secondary-diffuse,packet-shuffled,builtin-binned-SAH,256,144,16,integrated-tensor,4,0.588800013
CheckerLow,secondary-diffuse,packet-shuffled,builtin-binned-SAH,256,144,16,integrated-tensor,5,0.580511987
