scene,ray_kind,ray_order,bvh_builder,tensor_variant,width,height,max_leaf_triangles,timing_scope,sample_index,milliseconds
Grid,primary,coherent,builtin-binned-SAH,uvt-depthsorted,256,144,4,integrated-cuda32,0,0.257824004
Grid,primary,coherent,builtin-binned-SAH,uvt-depthsorted,256,144,4,integrated-cuda32,1,0.262143999
Grid,primary,coherent,builtin-binned-SAH,uvt-depthsorted,256,144,4,integrated-cuda32,2,0.258047998
Grid,primary,coherent,builtin-binned-SAH,uvt-depthsorted,256,144,4,integrated-cuda32,3,0.261119992
Grid,primary,coherent,builtin-binned-SAH,uvt-depthsorted,256,144,4,integrated-cuda32,4,0.260096014
Grid,primary,coherent,builtin-binned-SAH,uvt-depthsorted,256,144,4,integrated-cuda32,5,0.262143999
Grid,primary,coherent,builtin-binned-SAH,uvt-depthsorted,256,144,4,integrated-cuda32,6,0.264191985
Grid,primary,coherent,builtin-binned-SAH,uvt-depthsorted,256,144,4,integrated-cuda32,7,0.261119992
Grid,primary,coherent,builtin-binned-SAH,uvt-depthsorted,256,144,4,integrated-cuda32,8,0.261920005
Grid,primary,coherent,builtin-binned-SAH,uvt-depthsorted,256,144,4,integrated-matched,0,0.510976017
Grid,primary,coherent,builtin-binned-SAH,uvt-depthsorted,256,144,4,integrated-matched,1,0.511807978
Grid,primary,coherent,builtin-binned-SAH,uvt-depthsorted,256,144,4,integrated-matched,2,0.51404798
Grid,primary,coherent,builtin-binned-SAH,uvt-depthsorted,256,144,4,integrated-matched,3,0.513023973
Grid,primary,coherent,builtin-binned-SAH,uvt-depthsorted,256,144,4,integrated-matched,4,0.515071988
Grid,primary,coherent,builtin-binned-SAH,uvt-depthsorted,256,144,4,integrated-matched,5,0.517120004
Grid,primary,coherent,builtin-binned-SAH,uvt-depthsorted,256,144,4,integrated-matched,6,0.51404798
Grid,primary,coherent,builtin-binned-SAH,uvt-depthsorted,256,144,4,integrated-matched,7,0.516192019
Grid,primary,coherent,builtin-binned-SAH,uvt-depthsorted,256,144,4,integrated-matched,8,0.516095996
Grid,primary,coherent,builtin-binned-SAH,uvt-depthsorted,256,144,4,integrated-tensor,0,0.497664005
Grid,primary,coherent,builtin-binned-SAH,uvt-depthsorted,256,144,4,integrated-tensor,1,0.491519988
Grid,primary,coherent,builtin-binned-SAH,uvt-depthsorted,256,144,4,integrated-tensor,2,0.497664005
Grid,primary,coherent,builtin-binned-SAH,uvt-depthsorted,256,144,4,integrated-tensor,3,0.500735998
Grid,primary,coherent,builtin-binned-SAH,uvt-depthsorted,256,144,4,integrated-tensor,4,0.494495988
Grid,primary,coherent,builtin-binned-SAH,uvt-depthsorted,256,144,4,integrated-tensor,5,0.503584027
Grid,primary,coherent,builtin-binned-SAH,uvt-depthsorted,256,144,4,integrated-tensor,6,0.495615989
Grid,primary,coherent,builtin-binned-SAH,uvt-depthsorted,256,144,4,integrated-tensor,7,0.494592011
Grid,primary,coherent,builtin-binned-SAH,uvt-depthsorted,256,144,4,integrated-tensor,8,0.500735998
Grid,primary,coherent,builtin-binned-SAH,uvt-depthsorted,256,144,4,separated-traversal,0,0.508895993
Grid,primary,coherent,builtin-binned-SAH,uvt-depthsorted,256,144,4,separated-traversal,1,0.504832029
Grid,primary,coherent,builtin-binned-SAH,uvt-depthsorted,256,144,4,separated-traversal,2,0.506879985
Grid,primary,coherent,builtin-binned-SAH,uvt-depthsorted,256,144,4,separated-traversal,3,0.506879985
Grid,primary,coherent,builtin-binned-SAH,uvt-depthsorted,256,144,4,separated-traversal,4,0.507903993
Grid,primary,coherent,builtin-binned-SAH,uvt-depthsorted,256,144,4,separated-traversal,5,0.516095996
Grid,primary,coherent,builtin-binned-SAH,uvt-depthsorted,256,144,4,separated-traversal,6,0.512928009
Grid,primary,coherent,builtin-binned-SAH,uvt-depthsorted,256,144,4,separated-traversal,7,0.506879985
