scene,ray_kind,ray_order,bvh_builder,tensor_variant,width,height,max_leaf_triangles,timing_scope,sample_index,milliseconds
Grid,primary,coherent,builtin-binned-SAH,e0e1e2,256,144,4,integrated-cuda32,0,0.258047998
Grid,primary,coherent,builtin-binned-SAH,e0e1e2,256,144,4,integrated-cuda32,1,0.262143999
Grid,primary,coherent,builtin-binned-SAH,e0e1e2,256,144,4,integrated-cuda32,2,0.260192007
Grid,primary,coherent,builtin-binned-SAH,e0e1e2,256,144,4,integrated-cuda32,3,0.263168007
Grid,primary,coherent,builtin-binned-SAH,e0e1e2,256,144,4,integrated-cuda32,4,0.260096014
Grid,primary,coherent,builtin-binned-SAH,e0e1e2,256,144,4,integrated-cuda32,5,0.260096014
Grid,primary,coherent,builtin-binned-SAH,e0e1e2,256,144,4,integrated-cuda32,6,0.262143999
Grid,primary,coherent,builtin-binned-SAH,e0e1e2,256,144,4,integrated-cuda32,7,0.261119992
Grid,primary,coherent,builtin-binned-SAH,e0e1e2,256,144,4,integrated-cuda32,8,0.262143999
Grid,primary,coherent,builtin-binned-SAH,e0e1e2,256,144,4,integrated-matched,0,0.513888001
Grid,primary,coherent,builtin-binned-SAH,e0e1e2,256,144,4,integrated-matched,1,0.510815978
Grid,primary,coherent,builtin-binned-SAH,e0e1e2,256,144,4,integrated-matched,2,0.50880003
Grid,primary,coherent,builtin-binned-SAH,e0e1e2,256,144,4,integrated-matched,3,0.511807978
Grid,primary,coherent,builtin-binned-SAH,e0e1e2,256,144,4,integrated-matched,4,0.515071988
Grid,primary,coherent,builtin-binned-SAH,e0e1e2,256,144,4,integrated-matched,5,0.526336014
Grid,primary,coherent,builtin-binned-SAH,e0e1e2,256,144,4,integrated-matched,6,0.521215975
Grid,primary,coherent,builtin-binned-SAH,e0e1e2,256,144,4,integrated-matched,7,0.516095996
Grid,primary,coherent,builtin-binned-SAH,e0e1e2,256,144,4,integrated-matched,8,0.517120004
Grid,primary,coherent,builtin-binned-SAH,e0e1e2,256,144,4,integrated-tensor,0,0.496639997
Grid,primary,coherent,builtin-binned-SAH,e0e1e2,256,144,4,integrated-tensor,1,0.496639997
Grid,primary,coherent,builtin-binned-SAH,e0e1e2,256,144,4,integrated-tensor,2,0.497664005
Grid,primary,coherent,builtin-binned-SAH,e0e1e2,256,144,4,integrated-tensor,3,0.501760006
Grid,primary,coherent,builtin-binned-SAH,e0e1e2,256,144,4,integrated-tensor,4,0.503647983
Grid,primary,coherent,builtin-binned-SAH,e0e1e2,256,144,4,integrated-tensor,5,0.498688012
Grid,primary,coherent,builtin-binned-SAH,e0e1e2,256,144,4,integrated-tensor,6,0.500735998
Grid,primary,coherent,builtin-binned-SAH,e0e1e2,256,144,4,integrated-tensor,7,0.503615975
Grid,primary,coherent,builtin-binned-SAH,e0e1e2,256,144,4,integrated-tensor,8,0.49971199
Grid,primary,coherent,builtin-binned-SAH,e0e1e2,256,144,4,separated-traversal,0,0.505824029
