scene,ray_kind,ray_order,bvh_builder,tensor_variant,width,height,max_leaf_triangles,timing_scope,sample_index,milliseconds
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,e0e1e2,256,144,4,integrated-cuda32,0,0.303104013
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,e0e1e2,256,144,4,integrated-cuda32,1,0.306111991
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,e0e1e2,256,144,4,integrated-cuda32,2,0.305151999
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,e0e1e2,256,144,4,integrated-cuda32,3,0.283648014
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,e0e1e2,256,144,4,integrated-cuda32,4,0.304127991
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,e0e1e2,256,144,4,integrated-cuda32,5,0.303104013
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,e0e1e2,256,144,4,integrated-cuda32,6,0.282624006
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,e0e1e2,256,144,4,integrated-cuda32,7,0.305151999
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,e0e1e2,256,144,4,integrated-cuda32,8,0.307200015
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,e0e1e2,256,144,4,integrated-matched,0,0.644096017
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,e0e1e2,256,144,4,integrated-matched,1,0.668672025
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,e0e1e2,256,144,4,integrated-matched,2,0.644895971
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,e0e1e2,256,144,4,integrated-matched,3,0.643072009
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,e0e1e2,256,144,4,integrated-matched,4,0.66662401
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,e0e1e2,256,144,4,integrated-matched,5,0.644096017
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,e0e1e2,256,144,4,integrated-matched,6,0.643072009
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,e0e1e2,256,144,4,integrated-matched,7,0.665600002
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,e0e1e2,256,144,4,integrated-matched,8,0.643072009
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,e0e1e2,256,144,4,integrated-tensor,0,0.653312027
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,e0e1e2,256,144,4,integrated-tensor,1,0.653312027
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,e0e1e2,256,144,4,integrated-tensor,2,0.645951986
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,e0e1e2,256,144,4,integrated-tensor,3,0.648191988
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,e0e1e2,256,144,4,integrated-tensor,4,0.648191988
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,e0e1e2,256,144,4,integrated-tensor,5,0.649215996
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,e0e1e2,256,144,4,integrated-tensor,6,0.65228802
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,e0e1e2,256,144,4,integrated-tensor,7,0.654111981
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,e0e1e2,256,144,4,integrated-tensor,8,0.649215996
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,e0e1e2,256,144,4,separated-traversal,0,0.726015985
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,e0e1e2,256,144,4,separated-traversal,1,0.724928021
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,e0e1e2,256,144,4,separated-traversal,2,0.724831998
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,e0e1e2,256,144,4,separated-traversal,3,0.723968029
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,e0e1e2,256,144,4,separated-traversal,4,0.723968029
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,e0e1e2,256,144,4,separated-traversal,5,0.723968029
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,e0e1e2,256,144,4,separated-traversal,6,0.723839998
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,e0e1e2,256,144,4,separated-traversal,7,0.722944021
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,e0e1e2,256,144,4,separated-traversal,8,0.723968029
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,e0e1e2,256,144,4,separated-matched-leaves,0,0.136191994
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,e0e1e2,256,144,4,separated-matched-leaves,1,0.13312
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,e0e1e2,256,144,4,separated-matched-leaves,2,0.132960007
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,e0e1e2,256,144,4,separated-matched-leaves,3,0.132095993
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,e0e1e2,256,144,4,separated-matched-leaves,4,0.133087993
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,e0e1e2,256,144,4,separated-matched-leaves,5,0.13312
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,e0e1e2,256,144,4,separated-matched-leaves,6,0.132064
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,e0e1e2,256,144,4,separated-matched-leaves,7,0.132095993
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,e0e1e2,256,144,4,separated-matched-leaves,8,0.132095993
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,e0e1e2,256,144,4,separated-tensor-leaves,0,0.114496
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,e0e1e2,256,144,4,separated-tensor-leaves,1,0.104447998
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,e0e1e2,256,144,4,separated-tensor-leaves,2,0.104351997
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,e0e1e2,256,144,4,separated-tensor-leaves,3,0.104351997
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,e0e1e2,256,144,4,separated-tensor-leaves,4,0.103615999
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,e0e1e2,256,144,4,separated-tensor-leaves,5,0.103551999
